image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps,radedit_twin,patch_src,patch_idx,patch_side_px,scale_factor,paste_shift,lesion_contrast,dest_core_std
c0007_left_mid_on_structure_small__cp,c0007,copypaste,left,mid,on_structure,lateral,small,913062637,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1561,0.4121,0.1102,0.3662,0.202,0.458,47,47.0,,50.06,,,1.0011,0.6746,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_on_structure_small,n0023,0,54,0.87,0.2456,0.0311,0.0922
c0007_left_mid_clear_medium__cp,c0007,copypaste,left,mid,clear,medial,medium,785363350,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2626,0.4121,0.204,0.3535,0.3212,0.4707,60,60.0,,42.45,,,0.5215,0.5452,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_clear_medium,n0101,0,90,0.667,-0.4031,0.0343,0.1028
c0007_left_mid_moderate_medium__cp,c0007,copypaste,left,mid,moderate,lateral,medium,1515059299,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2094,0.4121,0.1508,0.3535,0.268,0.4707,60,60.0,,44.44,,,0.6708,0.5452,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_moderate_medium,n0867,0,73,0.822,-0.1109,0.0096,0.1097
c0007_left_mid_on_structure_medium__cp,c0007,copypaste,left,mid,on_structure,lateral,medium,236180126,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1668,0.4121,0.1082,0.3535,0.2254,0.4707,60,60.0,,50.79,,,0.9086,0.5452,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_on_structure_medium,n0161,0,66,0.909,0.1455,0.0187,0.107
c0007_left_mid_clear_large__cp,c0007,copypaste,left,mid,clear,medial,large,655969218,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.4121,0.1889,0.3398,0.3334,0.4844,74,74.0,,35.65,,,0.5193,0.4236,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_clear_large,n0574,0,121,0.612,0.0986,0.0911,0.1035
c0007_left_mid_moderate_large__cp,c0007,copypaste,left,mid,moderate,lateral,large,1515203390,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2151,0.4121,0.1429,0.3398,0.2874,0.4844,74,74.0,,51.05,,,0.6485,0.4236,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_moderate_large,n1034,0,176,0.42,-0.0794,0.07,0.1107
c0007_left_mid_on_structure_large__cp,c0007,copypaste,left,mid,on_structure,lateral,large,2019435645,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1783,0.4121,0.106,0.3398,0.2505,0.4844,74,74.0,,53.04,,,0.8211,0.4236,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_mid_on_structure_large,n1059,2,96,0.771,0.1741,0.0386,0.1181
c0007_left_lower_clear_small__cp,c0007,copypaste,left,lower,clear,medial,small,1869965300,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.3358,0.5685,0.2899,0.5226,0.3817,0.6144,47,47.0,,46.06,,,0.928,0.2434,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_clear_small,n0287,0,185,0.254,0.142,0.0677,0.136
c0007_left_lower_moderate_small__cp,c0007,copypaste,left,lower,moderate,lateral,small,812334348,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.216,0.5685,0.1701,0.5226,0.2619,0.6144,47,47.0,,29.64,,,1.0186,0.2434,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_moderate_small,n0073,1,51,0.922,0.2644,0.0431,0.1027
c0007_left_lower_on_structure_small__cp,c0007,copypaste,left,lower,on_structure,lateral,small,311087658,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1681,0.5685,0.1222,0.5226,0.214,0.6144,47,47.0,,23.75,,,1.065,0.2434,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_on_structure_small,n0551,0,147,0.32,-0.1161,0.0224,0.0736
c0007_left_lower_clear_medium__cp,c0007,copypaste,left,lower,clear,medial,medium,495846783,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.3371,0.5685,0.2785,0.5099,0.3957,0.6271,60,60.0,,47.4,,,0.9438,0.1203,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_clear_medium,n0950,0,73,0.822,-0.1979,0.0663,0.1417
c0007_left_lower_moderate_medium__cp,c0007,copypaste,left,lower,moderate,lateral,medium,1127756347,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2094,0.5685,0.1508,0.5099,0.268,0.6271,60,60.0,,36.55,,,1.0004,0.1203,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_moderate_medium,n0695,2,60,1.0,-0.1093,0.0146,0.0973
c0007_left_lower_on_structure_medium__cp,c0007,copypaste,left,lower,on_structure,lateral,medium,1484756649,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1668,0.5685,0.1082,0.5099,0.2254,0.6271,60,60.0,,36.81,,,1.0359,0.1203,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_on_structure_medium,n0074,1,97,0.619,0.1885,0.0962,0.0784
c0007_left_lower_clear_large__cp,c0007,copypaste,left,lower,clear,medial,large,1079832560,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.5685,0.1889,0.4963,0.3334,0.6408,74,74.0,,46.06,,,0.931,0.0944,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_clear_large,n0726,0,96,0.771,0.2185,0.1647,0.1291
c0007_left_lower_moderate_large__cp,c0007,copypaste,left,lower,moderate,medial,large,782636811,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2796,0.5685,0.2073,0.4963,0.3518,0.6408,74,74.0,,46.96,,,0.9638,0.0944,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_moderate_large,n0384,0,75,0.987,0.2422,0.0903,0.1394
c0007_left_lower_on_structure_large__cp,c0007,copypaste,left,lower,on_structure,lateral,large,740418590,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1783,0.5685,0.106,0.4963,0.2505,0.6408,74,74.0,,46.29,,,1.0038,0.0944,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_left_lower_on_structure_large,n0230,0,101,0.733,0.0916,0.0717,0.083
c0007_right_upper_clear_small__cp,c0007,copypaste,right,upper,clear,medial,small,2084921164,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6607,0.2583,0.6148,0.2124,0.7066,0.3042,47,47.0,,30.54,,,0.4998,0.8238,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_clear_small,n0479,0,62,0.758,-0.3604,0.0139,0.0948
c0007_right_upper_moderate_small__cp,c0007,copypaste,right,upper,moderate,lateral,small,931772861,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6943,0.2583,0.6484,0.2124,0.7402,0.3042,47,47.0,,44.7,,,0.6988,0.8238,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_moderate_small,n0981,0,92,0.511,-0.0561,0.0974,0.1005
c0007_right_upper_on_structure_small__cp,c0007,copypaste,right,upper,on_structure,lateral,small,1376261694,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7614,0.2583,0.7155,0.2124,0.8073,0.3042,47,47.0,,40.64,,,1.0982,0.8238,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_on_structure_small,n1098,2,151,0.311,0.3095,0.0554,0.1586
c0007_right_upper_clear_medium__cp,c0007,copypaste,right,upper,clear,medial,medium,1464940436,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.662,0.2583,0.6034,0.1997,0.7206,0.3169,60,60.0,,49.01,,,0.5014,0.6887,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_clear_medium,n0154,1,65,0.923,-0.0357,0.016,0.1027
c0007_right_upper_moderate_medium__cp,c0007,copypaste,right,upper,moderate,lateral,medium,785195222,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6916,0.2583,0.633,0.1997,0.7502,0.3169,60,60.0,,53.43,,,0.6625,0.6887,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_moderate_medium,n0628,0,90,0.667,-0.3824,0.0271,0.1145
c0007_right_upper_on_structure_medium__cp,c0007,copypaste,right,upper,on_structure,lateral,medium,2109750926,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7508,0.2583,0.6922,0.1997,0.8094,0.3169,60,60.0,,46.65,,,1.0392,0.6887,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_on_structure_medium,n0870,0,68,0.882,0.2775,0.0617,0.1474
c0007_right_upper_clear_large__cp,c0007,copypaste,right,upper,clear,medial,large,1972087948,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.655,0.2583,0.5828,0.186,0.7273,0.3305,74,74.0,,57.86,,,0.5368,0.5586,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_clear_large,n0277,0,100,0.74,-0.0465,-0.0064,0.1163
c0007_right_upper_moderate_large__cp,c0007,copypaste,right,upper,moderate,medial,large,2031037385,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.596,0.2583,0.5238,0.186,0.6683,0.3305,74,74.0,,64.96,,,0.6168,0.5586,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_moderate_large,n0297,0,88,0.841,-0.0564,0.0985,0.1431
c0007_right_upper_on_structure_large__cp,c0007,copypaste,right,upper,on_structure,lateral,large,1062052932,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7393,0.2583,0.667,0.186,0.8116,0.3305,74,74.0,,52.73,,,0.974,0.5586,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_upper_on_structure_large,n0251,0,184,0.402,0.1138,0.1522,0.1578
c0007_right_mid_clear_small__cp,c0007,copypaste,right,mid,clear,medial,small,1193906758,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6271,0.418,0.5812,0.3721,0.673,0.4639,47,47.0,,43.62,,,0.5077,0.6152,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_clear_small,n0218,0,134,0.351,-0.0173,0.0633,0.1167
c0007_right_mid_moderate_small__cp,c0007,copypaste,right,mid,moderate,lateral,small,301586136,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7391,0.418,0.6932,0.3721,0.785,0.4639,47,47.0,,37.05,,,0.7115,0.6152,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_moderate_small,n1002,0,64,0.734,-0.0361,0.068,0.0691
c0007_right_mid_on_structure_small__cp,c0007,copypaste,right,mid,on_structure,lateral,small,1589648749,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7838,0.418,0.7379,0.3721,0.8297,0.4639,47,47.0,,54.4,,,0.868,0.6152,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_on_structure_small,n0228,0,116,0.405,0.1213,0.1159,0.1229
c0007_right_mid_clear_medium__cp,c0007,copypaste,right,mid,clear,medial,medium,1733815592,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6521,0.418,0.5936,0.3594,0.7107,0.4766,60,60.0,,36.63,,,0.5367,0.4311,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_clear_medium,n0236,0,85,0.706,-0.3707,0.0056,0.1087
c0007_right_mid_moderate_medium__cp,c0007,copypaste,right,mid,moderate,medial,medium,1173092953,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6028,0.418,0.5442,0.3594,0.6614,0.4766,60,60.0,,66.1,,,0.6626,0.4311,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_moderate_medium,n0144,0,81,0.741,0.0283,0.0427,0.1428
c0007_right_mid_on_structure_medium__cp,c0007,copypaste,right,mid,on_structure,lateral,medium,2123251021,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7705,0.418,0.7119,0.3594,0.8291,0.4766,60,60.0,,54.01,,,0.8073,0.4311,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_on_structure_medium,n0143,0,165,0.364,0.2393,0.0527,0.1031
c0007_right_mid_clear_large__cp,c0007,copypaste,right,mid,clear,medial,large,1265324582,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6382,0.418,0.5659,0.3457,0.7104,0.4902,74,74.0,,52.21,,,0.5553,0.2745,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_clear_large,n0893,0,76,0.974,-0.1417,0.068,0.1182
c0007_right_mid_moderate_large__cp,c0007,copypaste,right,mid,moderate,lateral,large,1149605894,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7056,0.418,0.6333,0.3457,0.7779,0.4902,74,74.0,,44.4,,,0.6332,0.2745,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_moderate_large,n0310,1,126,0.587,-0.1145,0.1777,0.0895
c0007_right_mid_on_structure_large__cp,c0007,copypaste,right,mid,on_structure,medial,large,1347010202,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.596,0.418,0.5238,0.3457,0.6683,0.4902,74,74.0,,66.48,,,0.7535,0.2745,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_mid_on_structure_large,n0914,2,138,0.536,0.1833,0.034,0.1702
c0007_right_lower_clear_small__cp,c0007,copypaste,right,lower,clear,lateral,small,1553693157,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7391,0.5777,0.6932,0.5318,0.785,0.6236,47,47.0,,38.16,,,0.6971,0.7683,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_clear_small,n0652,0,80,0.588,-0.0143,0.1335,0.1287
c0007_right_lower_moderate_small__cp,c0007,copypaste,right,lower,moderate,medial,small,878714229,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.5823,0.5777,0.5364,0.5318,0.6282,0.6236,47,47.0,,30.85,,,1.308,0.7683,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_moderate_small,n0964,2,62,0.758,0.3038,-0.0002,0.0513
c0007_right_lower_on_structure_small__cp,c0007,copypaste,right,lower,on_structure,medial,small,1961489770,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6607,0.5777,0.6148,0.5318,0.7066,0.6236,47,47.0,,45.37,,,1.4246,0.7683,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_on_structure_small,n0613,1,80,0.588,0.0778,0.0374,0.0633
c0007_right_lower_clear_medium__cp,c0007,copypaste,right,lower,clear,lateral,medium,310379813,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7705,0.5777,0.7119,0.5191,0.8291,0.6362,60,60.0,,51.9,,,0.7175,0.7073,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_clear_medium,n0876,0,245,0.245,0.0395,0.0804,0.0838
c0007_right_lower_moderate_medium__cp,c0007,copypaste,right,lower,moderate,medial,medium,1563832783,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6719,0.5777,0.6133,0.5191,0.7305,0.6362,60,60.0,,43.9,,,1.3148,0.7073,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_moderate_medium,n0921,1,62,0.968,0.0,0.1233,0.1424
c0007_right_lower_on_structure_medium__cp,c0007,copypaste,right,lower,on_structure,medial,medium,1462362795,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6324,0.5777,0.5738,0.5191,0.691,0.6362,60,60.0,,48.63,,,1.3999,0.7073,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_on_structure_medium,n0068,0,73,0.822,-0.033,0.0058,0.0589
c0007_right_lower_clear_large__cp,c0007,copypaste,right,lower,clear,lateral,large,787311171,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7393,0.5777,0.667,0.5054,0.8116,0.6499,74,74.0,,53.14,,,0.7968,0.6123,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_clear_large,n0614,0,176,0.42,-0.4091,0.0264,0.1526
c0007_right_lower_moderate_large__cp,c0007,copypaste,right,lower,moderate,medial,large,1928510022,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6719,0.5777,0.5996,0.5054,0.7441,0.6499,74,74.0,,48.62,,,1.2515,0.6123,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_moderate_large,n0511,0,101,0.733,0.2685,0.1036,0.1624
c0007_right_lower_on_structure_large__cp,c0007,copypaste,right,lower,on_structure,medial,large,981054431,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6297,0.5777,0.5575,0.5054,0.702,0.6499,74,74.0,,55.15,,,1.3583,0.6123,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0007_right_lower_on_structure_large,n0310,1,126,0.587,0.2033,0.1777,0.0745
c0008_left_upper_clear_small__cp,c0008,copypaste,left,upper,clear,medial,small,1334211402,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2611,0.2661,0.2152,0.2202,0.307,0.312,47,47.0,,27.18,,,0.3351,1.3435,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_clear_small,n0503,0,311,0.151,0.0057,0.1537,0.0743
c0008_left_upper_moderate_small__cp,c0008,copypaste,left,upper,moderate,lateral,small,1223894506,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1845,0.2661,0.1386,0.2202,0.2304,0.312,47,47.0,,35.53,,,0.6651,1.3435,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_moderate_small,n0461,0,53,0.887,-0.0074,0.0478,0.0962
c0008_left_upper_on_structure_small__cp,c0008,copypaste,left,upper,on_structure,lateral,small,1936491271,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.0952,0.2661,0.0493,0.2202,0.1411,0.312,47,47.0,,42.03,,,1.4338,1.3435,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_on_structure_small,n0547,0,70,0.671,0.3309,0.1076,0.1776
c0008_left_upper_clear_medium__cp,c0008,copypaste,left,upper,clear,medial,medium,1728427816,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2544,0.2661,0.1958,0.2075,0.313,0.3247,60,60.0,,30.25,,,0.3771,1.1345,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_clear_medium,n0927,0,114,0.526,-0.2689,0.1015,0.0791
c0008_left_upper_moderate_medium__cp,c0008,copypaste,left,upper,moderate,lateral,medium,1417476545,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1858,0.2661,0.1272,0.2075,0.2444,0.3247,60,60.0,,56.75,,,0.6243,1.1345,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_moderate_medium,n0931,0,125,0.48,-0.3925,0.0496,0.1021
c0008_left_upper_on_structure_medium__cp,c0008,copypaste,left,upper,on_structure,lateral,medium,2107273685,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1059,0.2661,0.0473,0.2075,0.1645,0.3247,60,60.0,,51.84,,,1.2957,1.1345,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_on_structure_medium,n0701,0,119,0.504,0.0388,0.0412,0.1774
c0008_left_upper_clear_large__cp,c0008,copypaste,left,upper,clear,medial,large,697688846,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2272,0.2661,0.155,0.1939,0.2995,0.3384,74,74.0,,46.27,,,0.437,0.9371,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_clear_large,n0796,0,163,0.454,-0.304,0.0973,0.0857
c0008_left_upper_moderate_large__cp,c0008,copypaste,left,upper,moderate,lateral,large,263384421,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1873,0.2661,0.115,0.1939,0.2595,0.3384,74,74.0,,62.0,,,0.6102,0.9371,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_moderate_large,n1090,0,131,0.565,0.0572,0.0294,0.1096
c0008_left_upper_on_structure_large__cp,c0008,copypaste,left,upper,on_structure,lateral,large,509290394,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1173,0.2661,0.0451,0.1939,0.1896,0.3384,74,74.0,,60.97,,,1.1969,0.9371,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_upper_on_structure_large,n0705,0,122,0.607,0.3181,0.0814,0.1784
c0008_left_mid_clear_small__cp,c0008,copypaste,left,mid,clear,lateral,small,626056309,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1462,0.4756,0.1003,0.4297,0.1921,0.5215,47,47.0,,21.08,,,0.7458,0.4502,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_clear_small,n0410,0,79,0.595,0.1242,0.0913,0.0499
c0008_left_mid_moderate_small__cp,c0008,copypaste,left,mid,moderate,lateral,small,519276215,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.0952,0.4756,0.0493,0.4297,0.1411,0.5215,47,47.0,,51.89,,,0.8035,0.4502,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_moderate_small,n0093,0,71,0.662,0.0087,0.0772,0.0804
c0008_left_mid_on_structure_small__cp,c0008,copypaste,left,mid,on_structure,medial,small,599041844,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2993,0.4756,0.2534,0.4297,0.3452,0.5215,47,47.0,,39.05,,,1.1054,0.4502,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_on_structure_small,n0611,2,116,0.405,-0.1563,0.112,0.1819
c0008_left_mid_clear_medium__cp,c0008,copypaste,left,mid,clear,medial,medium,217587626,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2315,0.4756,0.1729,0.417,0.2901,0.5342,60,60.0,,35.32,,,0.7539,0.3879,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_clear_medium,n0242,1,106,0.566,-0.0496,0.085,0.1223
c0008_left_mid_moderate_medium__cp,c0008,copypaste,left,mid,moderate,lateral,medium,1010214308,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1059,0.4756,0.0473,0.417,0.1645,0.5342,60,60.0,,55.51,,,0.7995,0.3879,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_moderate_medium,n0659,0,217,0.276,-0.2765,0.09,0.0734
c0008_left_mid_on_structure_medium__cp,c0008,copypaste,left,mid,on_structure,medial,medium,25604922,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2887,0.4756,0.2301,0.417,0.3473,0.5342,60,60.0,,42.55,,,0.989,0.3879,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_on_structure_medium,n0032,0,97,0.619,0.0602,0.0905,0.1789
c0008_left_mid_clear_large__cp,c0008,copypaste,left,mid,clear,medial,large,226773713,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2272,0.4756,0.155,0.4033,0.2995,0.5479,74,74.0,,31.14,,,0.749,0.2954,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_clear_large,n0961,1,99,0.747,0.0876,0.2066,0.1177
c0008_left_mid_moderate_large__cp,c0008,copypaste,left,mid,moderate,lateral,large,1942604953,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1373,0.4756,0.0651,0.4033,0.2096,0.5479,74,74.0,,53.51,,,0.8179,0.2954,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_moderate_large,n1073,0,186,0.398,0.0203,0.113,0.0723
c0008_left_mid_on_structure_large__cp,c0008,copypaste,left,mid,on_structure,medial,large,1193352072,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2772,0.4756,0.2049,0.4033,0.3495,0.5479,74,74.0,,45.65,,,0.9051,0.2954,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_mid_on_structure_large,n0159,0,90,0.822,0.113,0.1909,0.1739
c0008_left_lower_clear_small__cp,c0008,copypaste,left,lower,clear,medial,small,44624587,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2611,0.685,0.2152,0.6391,0.307,0.7309,47,47.0,,40.55,,,0.6144,0.389,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_lower_clear_small,n0926,1,60,0.783,0.0539,0.154,0.0692
c0008_left_lower_moderate_small__cp,c0008,copypaste,left,lower,moderate,lateral,small,337990318,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1845,0.685,0.1386,0.6391,0.2304,0.7309,47,47.0,,33.01,,,0.8123,0.389,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_lower_moderate_small,n0452,0,62,0.758,-0.0913,0.0263,0.0859
c0008_left_lower_on_structure_small__cp,c0008,copypaste,left,lower,on_structure,medial,small,246207937,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.3249,0.685,0.279,0.6391,0.3708,0.7309,47,47.0,,56.92,,,0.9511,0.389,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_lower_on_structure_small,n0045,0,62,0.758,0.1399,0.0616,0.1465
c0008_left_lower_clear_medium__cp,c0008,copypaste,left,lower,clear,medial,medium,2089019499,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2544,0.685,0.1958,0.6264,0.313,0.7436,60,60.0,,39.36,,,0.6313,0.3144,,0.0,,,fraction_of_image,copy-paste,0.3,7.5,200,c0008_left_lower_clear_medium,n1039,0,87,0.69,0.0451,0.2115,0.0731
