image_id,chest,arm,side,zone,overlap,position,size,seed,orig_w,orig_h,crop_x0,crop_y0,crop_side,scale,lung_pct,lung_x0,lung_y0,lung_x1,lung_y1,cx,cy,mask_x0,mask_y0,mask_x1,mask_y1,mask_px_requested,mask_px_achieved,edit_inside,local_std,edit_norm,cnr,structure_density,density_spread,det_edited,det_background,gain,n_boxes,coord_space,prompt,skip_ratio,guidance,steps
c0007_left_upper_moderate_medium,c0007,lesion,left,upper,moderate,lateral,medium,2075376132,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.22,0.2557,0.1614,0.1971,0.2786,0.3143,60,60.0,20.29,57.45,0.3532,0.186,0.6923,0.8026,0.9551,0.0,0.9551,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_upper_on_structure_medium,c0007,lesion,left,upper,on_structure,lateral,medium,223063255,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1668,0.2557,0.1082,0.1971,0.2254,0.3143,60,60.0,7.99,49.49,0.1614,-0.0399,1.1996,0.8026,0.0,0.0,0.0,0,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_upper_clear_large,c0007,lesion,left,upper,clear,medial,large,2006463899,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.2557,0.1889,0.1834,0.3334,0.328,74,74.0,43.67,54.77,0.7974,0.9817,0.5817,0.6518,0.8654,0.0,0.8654,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_upper_clear_large__null,c0007,null_edit,left,upper,clear,medial,large,2006463899,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.2557,0.1889,0.1834,0.3334,0.328,74,74.0,9.97,54.77,0.1821,-0.0097,0.5817,0.6518,0.0,0.0,0.0,1,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0007_left_upper_moderate_large,c0007,lesion,left,upper,moderate,lateral,large,444003383,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2243,0.2557,0.1521,0.1834,0.2966,0.328,74,74.0,21.15,55.35,0.3822,0.0683,0.6875,0.6518,0.9053,0.0,0.9053,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_upper_on_structure_large,c0007,lesion,left,upper,on_structure,lateral,large,1656138883,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1783,0.2557,0.106,0.1834,0.2505,0.328,74,74.0,10.21,58.16,0.1755,-0.089,1.0675,0.6518,0.0,0.0,0.0,0,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_clear_small,c0007,lesion,left,mid,clear,medial,small,136814114,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2759,0.4121,0.23,0.3662,0.3218,0.458,47,47.0,26.04,47.02,0.5538,0.7188,0.5164,0.6746,0.0,0.0,0.0,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_moderate_small,c0007,lesion,left,mid,moderate,lateral,small,1720664104,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.204,0.4121,0.1581,0.3662,0.2499,0.458,47,47.0,37.56,36.91,1.0174,1.475,0.6933,0.6746,0.9523,0.0,0.9523,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_on_structure_small,c0007,lesion,left,mid,on_structure,lateral,small,913062637,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1561,0.4121,0.1102,0.3662,0.202,0.458,47,47.0,23.75,50.06,0.4744,0.604,1.0011,0.6746,0.9795,0.0,0.9795,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_clear_medium,c0007,lesion,left,mid,clear,medial,medium,785363350,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2626,0.4121,0.204,0.3535,0.3212,0.4707,60,60.0,38.14,42.45,0.8986,1.3043,0.5215,0.5452,0.4803,0.0,0.4803,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_moderate_medium,c0007,lesion,left,mid,moderate,lateral,medium,1515059299,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2094,0.4121,0.1508,0.3535,0.268,0.4707,60,60.0,51.12,44.44,1.1503,1.5718,0.6708,0.5452,0.9683,0.0,0.9683,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_on_structure_medium,c0007,lesion,left,mid,on_structure,lateral,medium,236180126,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1668,0.4121,0.1082,0.3535,0.2254,0.4707,60,60.0,19.46,50.79,0.3832,0.4237,0.9086,0.5452,0.5348,0.0,0.5348,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_clear_large,c0007,lesion,left,mid,clear,medial,large,655969218,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.4121,0.1889,0.3398,0.3334,0.4844,74,74.0,33.83,35.65,0.9488,1.2733,0.5193,0.4236,0.9655,0.0,0.9655,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_clear_large__null,c0007,null_edit,left,mid,clear,medial,large,655969218,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.4121,0.1889,0.3398,0.3334,0.4844,74,74.0,10.9,35.65,0.3056,0.0252,0.5193,0.4236,0.0,0.0,0.0,1,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0007_left_mid_moderate_large,c0007,lesion,left,mid,moderate,lateral,large,1515203390,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2151,0.4121,0.1429,0.3398,0.2874,0.4844,74,74.0,48.52,51.05,0.9504,1.3247,0.6485,0.4236,0.874,0.0,0.874,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_mid_on_structure_large,c0007,lesion,left,mid,on_structure,lateral,large,2019435645,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1783,0.4121,0.106,0.3398,0.2505,0.4844,74,74.0,41.73,53.04,0.7868,1.0942,0.8211,0.4236,0.927,0.0,0.927,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_clear_small,c0007,lesion,left,lower,clear,medial,small,1869965300,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.3358,0.5685,0.2899,0.5226,0.3817,0.6144,47,47.0,25.75,46.06,0.5591,0.6015,0.928,0.2434,0.0,0.0,0.0,0,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_moderate_small,c0007,lesion,left,lower,moderate,lateral,small,812334348,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.216,0.5685,0.1701,0.5226,0.2619,0.6144,47,47.0,30.11,29.64,1.0159,1.4002,1.0186,0.2434,0.8943,0.0,0.8943,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_on_structure_small,c0007,lesion,left,lower,on_structure,lateral,small,311087658,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1681,0.5685,0.1222,0.5226,0.214,0.6144,47,47.0,33.96,23.75,1.4298,1.7593,1.065,0.2434,0.9872,0.0,0.9872,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_clear_medium,c0007,lesion,left,lower,clear,medial,medium,495846783,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.3371,0.5685,0.2785,0.5099,0.3957,0.6271,60,60.0,23.9,47.4,0.5043,0.3555,0.9438,0.1203,0.1753,0.0,0.1753,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_moderate_medium,c0007,lesion,left,lower,moderate,lateral,medium,1127756347,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2094,0.5685,0.1508,0.5099,0.268,0.6271,60,60.0,33.35,36.55,0.9123,1.2597,1.0004,0.1203,0.969,0.0,0.969,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_on_structure_medium,c0007,lesion,left,lower,on_structure,lateral,medium,1484756649,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1668,0.5685,0.1082,0.5099,0.2254,0.6271,60,60.0,30.34,36.81,0.8242,1.0698,1.0359,0.1203,0.9819,0.0,0.9819,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_clear_large,c0007,lesion,left,lower,clear,medial,large,1079832560,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.5685,0.1889,0.4963,0.3334,0.6408,74,74.0,35.2,46.06,0.7643,0.8816,0.931,0.0944,0.5613,0.0,0.5613,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_clear_large__null,c0007,null_edit,left,lower,clear,medial,large,1079832560,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2612,0.5685,0.1889,0.4963,0.3334,0.6408,74,74.0,17.14,46.06,0.3722,-0.2839,0.931,0.0944,0.0,0.0,0.0,1,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0007_left_lower_moderate_large,c0007,lesion,left,lower,moderate,medial,large,782636811,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.2796,0.5685,0.2073,0.4963,0.3518,0.6408,74,74.0,32.84,46.96,0.6993,0.8351,0.9638,0.0944,0.1989,0.0,0.1989,2,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_left_lower_on_structure_large,c0007,lesion,left,lower,on_structure,lateral,large,740418590,3056,2517,269,0,2517,0.20342,40,0.084,0.1328,0.4199,0.6914,0.1783,0.5685,0.106,0.4963,0.2505,0.6408,74,74.0,22.98,46.29,0.4963,0.6242,1.0038,0.0944,0.7501,0.0,0.7501,1,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_clear_small,c0007,lesion,right,upper,clear,medial,small,2084921164,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6607,0.2583,0.6148,0.2124,0.7066,0.3042,47,47.0,36.99,30.54,1.2112,1.571,0.4998,0.8238,0.564,0.0,0.564,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_moderate_small,c0007,lesion,right,upper,moderate,lateral,small,931772861,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6943,0.2583,0.6484,0.2124,0.7402,0.3042,47,47.0,47.67,44.7,1.0664,1.4255,0.6988,0.8238,0.9825,0.0,0.9825,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_on_structure_small,c0007,lesion,right,upper,on_structure,lateral,small,1376261694,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7614,0.2583,0.7155,0.2124,0.8073,0.3042,47,47.0,9.72,40.64,0.239,-0.0872,1.0982,0.8238,0.3641,0.0,0.3641,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_clear_medium,c0007,lesion,right,upper,clear,medial,medium,1464940436,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.662,0.2583,0.6034,0.1997,0.7206,0.3169,60,60.0,42.49,49.01,0.867,1.0325,0.5014,0.6887,0.4393,0.0,0.4393,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_moderate_medium,c0007,lesion,right,upper,moderate,lateral,medium,785195222,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6916,0.2583,0.633,0.1997,0.7502,0.3169,60,60.0,39.59,53.43,0.741,0.998,0.6625,0.6887,0.9782,0.0,0.9782,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_on_structure_medium,c0007,lesion,right,upper,on_structure,lateral,medium,2109750926,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7508,0.2583,0.6922,0.1997,0.8094,0.3169,60,60.0,12.2,46.65,0.2615,0.2538,1.0392,0.6887,0.5113,0.0,0.5113,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_clear_large,c0007,lesion,right,upper,clear,medial,large,1972087948,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.655,0.2583,0.5828,0.186,0.7273,0.3305,74,74.0,53.01,57.86,0.9162,1.0896,0.5368,0.5586,0.718,0.0,0.718,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_clear_large__null,c0007,null_edit,right,upper,clear,medial,large,1972087948,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.655,0.2583,0.5828,0.186,0.7273,0.3305,74,74.0,10.69,57.86,0.1848,-0.0001,0.5368,0.5586,0.0,0.0,0.0,0,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0007_right_upper_moderate_large,c0007,lesion,right,upper,moderate,medial,large,2031037385,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.596,0.2583,0.5238,0.186,0.6683,0.3305,74,74.0,42.38,64.96,0.6524,0.7828,0.6168,0.5586,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_upper_on_structure_large,c0007,lesion,right,upper,on_structure,lateral,large,1062052932,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7393,0.2583,0.667,0.186,0.8116,0.3305,74,74.0,28.84,52.73,0.547,0.7129,0.974,0.5586,0.956,0.0,0.956,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_clear_small,c0007,lesion,right,mid,clear,medial,small,1193906758,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6271,0.418,0.5812,0.3721,0.673,0.4639,47,47.0,39.11,43.62,0.8967,1.2015,0.5077,0.6152,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_moderate_small,c0007,lesion,right,mid,moderate,lateral,small,301586136,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7391,0.418,0.6932,0.3721,0.785,0.4639,47,47.0,26.68,37.05,0.72,0.9766,0.7115,0.6152,0.9614,0.0,0.9614,4,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_on_structure_small,c0007,lesion,right,mid,on_structure,lateral,small,1589648749,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7838,0.418,0.7379,0.3721,0.8297,0.4639,47,47.0,9.74,54.4,0.179,-0.2065,0.868,0.6152,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_clear_medium,c0007,lesion,right,mid,clear,medial,medium,1733815592,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6521,0.418,0.5936,0.3594,0.7107,0.4766,60,60.0,39.35,36.63,1.0742,1.3063,0.5367,0.4311,0.9174,0.0,0.9174,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_moderate_medium,c0007,lesion,right,mid,moderate,medial,medium,1173092953,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6028,0.418,0.5442,0.3594,0.6614,0.4766,60,60.0,31.52,66.1,0.4769,0.5969,0.6626,0.4311,0.0,0.0,0.0,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_on_structure_medium,c0007,lesion,right,mid,on_structure,lateral,medium,2123251021,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7705,0.418,0.7119,0.3594,0.8291,0.4766,60,60.0,12.37,54.01,0.229,0.0948,0.8073,0.4311,0.1231,0.0,0.1231,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_clear_large,c0007,lesion,right,mid,clear,medial,large,1265324582,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6382,0.418,0.5659,0.3457,0.7104,0.4902,74,74.0,37.64,52.21,0.7209,0.8972,0.5553,0.2745,0.9348,0.0,0.9348,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_clear_large__null,c0007,null_edit,right,mid,clear,medial,large,1265324582,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6382,0.418,0.5659,0.3457,0.7104,0.4902,74,74.0,15.79,52.21,0.3024,0.1323,0.5553,0.2745,0.0,0.0,0.0,1,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0007_right_mid_moderate_large,c0007,lesion,right,mid,moderate,lateral,large,1149605894,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7056,0.418,0.6333,0.3457,0.7779,0.4902,74,74.0,43.55,44.4,0.9809,1.5109,0.6332,0.2745,0.9853,0.0,0.9853,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_mid_on_structure_large,c0007,lesion,right,mid,on_structure,medial,large,1347010202,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.596,0.418,0.5238,0.3457,0.6683,0.4902,74,74.0,23.93,66.48,0.36,0.4868,0.7535,0.2745,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_clear_small,c0007,lesion,right,lower,clear,lateral,small,1553693157,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7391,0.5777,0.6932,0.5318,0.785,0.6236,47,47.0,9.1,38.16,0.2385,-0.1187,0.6971,0.7683,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_moderate_small,c0007,lesion,right,lower,moderate,medial,small,878714229,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.5823,0.5777,0.5364,0.5318,0.6282,0.6236,47,47.0,4.27,30.85,0.1385,-0.0412,1.308,0.7683,0.0,0.0,0.0,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_on_structure_small,c0007,lesion,right,lower,on_structure,medial,small,1961489770,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6607,0.5777,0.6148,0.5318,0.7066,0.6236,47,47.0,14.32,45.37,0.3155,0.4066,1.4246,0.7683,0.8352,0.0,0.8352,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_clear_medium,c0007,lesion,right,lower,clear,lateral,medium,310379813,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7705,0.5777,0.7119,0.5191,0.8291,0.6362,60,60.0,7.2,51.9,0.1386,0.0625,0.7175,0.7073,0.0,0.0,0.0,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_moderate_medium,c0007,lesion,right,lower,moderate,medial,medium,1563832783,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6719,0.5777,0.6133,0.5191,0.7305,0.6362,60,60.0,17.15,43.9,0.3906,0.4661,1.3148,0.7073,0.9007,0.0,0.9007,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_on_structure_medium,c0007,lesion,right,lower,on_structure,medial,medium,1462362795,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6324,0.5777,0.5738,0.5191,0.691,0.6362,60,60.0,12.12,48.63,0.2492,0.2605,1.3999,0.7073,0.9522,0.0,0.9522,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_clear_large,c0007,lesion,right,lower,clear,lateral,large,787311171,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7393,0.5777,0.667,0.5054,0.8116,0.6499,74,74.0,12.54,53.14,0.2359,0.0708,0.7968,0.6123,0.0,0.0,0.0,0,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_clear_large__null,c0007,null_edit,right,lower,clear,lateral,large,787311171,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.7393,0.5777,0.667,0.5054,0.8116,0.6499,74,74.0,10.06,53.14,0.1893,0.1683,0.7968,0.6123,0.0,0.0,0.0,0,fraction_of_image,"Normal left lung parenchyma, no focal abnormality",0.3,7.5,200
c0007_right_lower_moderate_large,c0007,lesion,right,lower,moderate,medial,large,1928510022,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6719,0.5777,0.5996,0.5054,0.7441,0.6499,74,74.0,13.65,48.62,0.2808,0.2862,1.2515,0.6123,0.7775,0.0,0.7775,1,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0007_right_lower_on_structure_large,c0007,lesion,right,lower,on_structure,medial,large,981054431,3056,2517,269,0,2517,0.20342,40,0.5117,0.1328,0.832,0.7031,0.6297,0.5777,0.5575,0.5054,0.702,0.6499,74,74.0,12.31,55.15,0.2233,0.2462,1.3583,0.6123,0.9585,0.0,0.9585,2,fraction_of_image,Left upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_clear_small,c0008,lesion,left,upper,clear,medial,small,1334211402,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2611,0.2661,0.2152,0.2202,0.307,0.312,47,47.0,65.02,27.18,2.3919,3.0956,0.3351,1.3435,0.9893,0.0,0.9893,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_moderate_small,c0008,lesion,left,upper,moderate,lateral,small,1223894506,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1845,0.2661,0.1386,0.2202,0.2304,0.312,47,47.0,66.46,35.53,1.8704,2.5885,0.6651,1.3435,0.9874,0.0,0.9874,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_on_structure_small,c0008,lesion,left,upper,on_structure,lateral,small,1936491271,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.0952,0.2661,0.0493,0.2202,0.1411,0.312,47,47.0,9.3,42.03,0.2212,-0.0309,1.4338,1.3435,0.0,0.0,0.0,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_clear_medium,c0008,lesion,left,upper,clear,medial,medium,1728427816,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2544,0.2661,0.1958,0.2075,0.313,0.3247,60,60.0,68.29,30.25,2.2572,2.8347,0.3771,1.1345,0.9817,0.0,0.9817,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_moderate_medium,c0008,lesion,left,upper,moderate,lateral,medium,1417476545,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1858,0.2661,0.1272,0.2075,0.2444,0.3247,60,60.0,68.65,56.75,1.2097,1.6721,0.6243,1.1345,0.9783,0.0,0.9783,3,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_on_structure_medium,c0008,lesion,left,upper,on_structure,lateral,medium,2107273685,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1059,0.2661,0.0473,0.2075,0.1645,0.3247,60,60.0,20.73,51.84,0.3999,0.3289,1.2957,1.1345,0.9644,0.0,0.9644,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_clear_large,c0008,lesion,left,upper,clear,medial,large,697688846,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2272,0.2661,0.155,0.1939,0.2995,0.3384,74,74.0,76.32,46.27,1.6496,1.995,0.437,0.9371,0.9264,0.0,0.9264,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_clear_large__null,c0008,null_edit,left,upper,clear,medial,large,697688846,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2272,0.2661,0.155,0.1939,0.2995,0.3384,74,74.0,10.1,46.27,0.2184,0.1494,0.437,0.9371,0.0,0.0,0.0,3,fraction_of_image,"Normal right lung parenchyma, no focal abnormality",0.3,7.5,200
c0008_left_upper_moderate_large,c0008,lesion,left,upper,moderate,lateral,large,263384421,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1873,0.2661,0.115,0.1939,0.2595,0.3384,74,74.0,78.42,62.0,1.2648,1.6199,0.6102,0.9371,0.9681,0.0,0.9681,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_upper_on_structure_large,c0008,lesion,left,upper,on_structure,lateral,large,509290394,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1173,0.2661,0.0451,0.1939,0.1896,0.3384,74,74.0,40.43,60.97,0.6631,0.708,1.1969,0.9371,0.9815,0.0,0.9815,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_mid_clear_small,c0008,lesion,left,mid,clear,lateral,small,626056309,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.1462,0.4756,0.1003,0.4297,0.1921,0.5215,47,47.0,76.4,21.08,3.6248,4.4776,0.7458,0.4502,0.9854,0.0,0.9854,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_mid_moderate_small,c0008,lesion,left,mid,moderate,lateral,small,519276215,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.0952,0.4756,0.0493,0.4297,0.1411,0.5215,47,47.0,32.4,51.89,0.6244,0.5234,0.8035,0.4502,0.9723,0.0,0.9723,6,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_mid_on_structure_small,c0008,lesion,left,mid,on_structure,medial,small,599041844,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2993,0.4756,0.2534,0.4297,0.3452,0.5215,47,47.0,53.3,39.05,1.3649,1.6465,1.1054,0.4502,0.9527,0.0,0.9527,4,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
c0008_left_mid_clear_medium,c0008,lesion,left,mid,clear,medial,medium,217587626,2393,2112,140,0,2112,0.24242,45,0.0215,0.1016,0.373,0.8496,0.2315,0.4756,0.1729,0.417,0.2901,0.5342,60,60.0,82.89,35.32,2.3469,3.0049,0.7539,0.3879,0.9876,0.0,0.9876,5,fraction_of_image,Right upper lobe pulmonary nodule,0.3,7.5,200
